,Compound,myY,Fit,AbsResidual
19749,Al1Ga1Tl1,0.0,9.969353675842285e-05,9.969353675842285e-05
115394,Cl2In1Rh1,0.0,9.969353675842285e-05,9.969353675842285e-05
51024,Ba1Fe4O7Y1,0.0,9.969353675842285e-05,9.969353675842285e-05
239159,P4Pt4Sn4,0.0,9.969353675842285e-05,9.969353675842285e-05
160408,Ga1Mg1Sn1,0.0,9.969353675842285e-05,9.969353675842285e-05
8491,Ag2Na1Ta1,0.0,9.969353675842285e-05,9.969353675842285e-05
118079,Cl1Sc2Te1,0.0,9.969353675842285e-05,9.969353675842285e-05
205004,Li1Na1Nb1,0.0,9.969353675842285e-05,9.969353675842285e-05
139260,Cu1K1Tl2,0.0,9.914577007293702e-05,9.914577007293702e-05
141252,Cu1Na1Y1,0.0,9.914577007293702e-05,9.914577007293702e-05
52737,Ba1Hg1Pt1,0.0,9.914577007293702e-05,9.914577007293702e-05
90482,Br2La1Sb1,0.0,9.914577007293702e-05,9.914577007293702e-05
40751,Au1Ca1Pb1,0.0,9.914577007293702e-05,9.914577007293702e-05
3616,Ag1Cd1Pb1,0.0,9.914577007293702e-05,9.914577007293702e-05
14787,Al1Ca1Cu2,0.0,9.914577007293702e-05,9.914577007293702e-05
150220,Fe1Mg1P1,0.0,9.914577007293702e-05,9.914577007293702e-05
119881,Co1F3Sb1,0.0,9.914577007293702e-05,9.914577007293702e-05
41874,Au1Cu1Ge1,0.0,9.914577007293702e-05,9.914577007293702e-05
198691,K2Si1Zr1,0.0,9.914577007293702e-05,9.914577007293702e-05
156822,F1O3Rh1,0.0,9.914577007293702e-05,9.914577007293702e-05
110243,Cd1Sb1Zn1,0.0,9.914577007293702e-05,9.914577007293702e-05
52923,Ba1Hg2Zr1,0.0,9.914577007293702e-05,9.914577007293702e-05
35399,As1K1Nb1,0.0,9.859800338745117e-05,9.859800338745117e-05
115491,Cl1Ir1Si1,0.0,9.859800338745117e-05,9.859800338745117e-05
205086,Li1Na1Ru1,0.0,9.859800338745117e-05,9.859800338745117e-05
114365,Cl2Ga1Tc1,0.0,9.859800338745117e-05,9.859800338745117e-05
142921,Cu1P1Re1,0.0,9.859800338745117e-05,9.859800338745117e-05
64416,Be1Cl2La1,0.0,9.859800338745117e-05,9.859800338745117e-05
165,Ag1Al2Ga1,0.0,9.805023670196533e-05,9.805023670196533e-05
41872,Au1Cu1Ge1,0.0,9.805023670196533e-05,9.805023670196533e-05
8778,Ag2Ni1Sb1,0.0,9.805023670196533e-05,9.805023670196533e-05
17897,Al4Cu2Ni2,0.0,9.805023670196533e-05,9.805023670196533e-05
52918,Ba1Hg1Zr1,0.0,9.805023670196533e-05,9.805023670196533e-05
120002,Co1Ga1K2,0.0,9.805023670196533e-05,9.805023670196533e-05
10802,Ag1Sn1Sr1,0.0,9.805023670196533e-05,9.805023670196533e-05
21741,Al1Ir1Te1,0.0,9.805023670196533e-05,9.805023670196533e-05
159368,Ga1K2Rh1,0.0,9.805023670196533e-05,9.805023670196533e-05
45078,Au1Na2Pd1,0.0,9.805023670196533e-05,9.805023670196533e-05
74836,Bi1Br1Sc1,0.0,9.805023670196533e-05,9.805023670196533e-05
143920,Cu1Ru1Sr1,0.0,9.805023670196533e-05,9.805023670196533e-05
86657,Br1Ca1Ge2,0.0,9.805023670196533e-05,9.805023670196533e-05
89398,Br2Hf1Pb1,0.0,9.805023670196533e-05,9.805023670196533e-05
74797,Bi1Br2Pt1,0.0,9.805023670196533e-05,9.805023670196533e-05
70980,Be1P1Ru1,0.0,9.805023670196533e-05,9.805023670196533e-05
72041,Be1Se1Si2,0.0,9.805023670196533e-05,9.805023670196533e-05
93894,Ca2Cd1K1,0.0,9.805023670196533e-05,9.805023670196533e-05
54909,Ba1Mn2Te1,0.0,9.805023670196533e-05,9.805023670196533e-05
48208,Ba1Ca1Li1,0.0,9.805023670196533e-05,9.805023670196533e-05
2638,Ag8B4P12,0.0,9.805023670196533e-05,9.805023670196533e-05
15220,Al1Ca1Si1,0.0,9.750247001647949e-05,9.750247001647949e-05
114288,Cl1Ga2Ru1,0.0,9.750247001647949e-05,9.750247001647949e-05
65655,Be1Cu1Na2,0.0,9.750247001647949e-05,9.750247001647949e-05
82893,B1La1Na1,0.0,9.750247001647949e-05,9.750247001647949e-05
28032,Al2Se1Zr1,0.0,9.750247001647949e-05,9.750247001647949e-05
132805,Cr1Pb1Te1,0.0,9.750247001647949e-05,9.750247001647949e-05
35498,As1K1Rh1,0.0,9.750247001647949e-05,9.750247001647949e-05
228620,Ni1Sc1Se1,0.0,9.750247001647949e-05,9.750247001647949e-05
46476,Au1Sr1Zn2,0.0,9.750247001647949e-05,9.750247001647949e-05
110608,Cd1Sr1Tl1,0.0,9.750247001647949e-05,9.750247001647949e-05
67653,Be1In1Mg1,0.0,9.750247001647949e-05,9.750247001647949e-05
233724,Os1Sr1Te2,0.0,9.750247001647949e-05,9.750247001647949e-05
157674,Ga2Ge1Se1,0.0,9.750247001647949e-05,9.750247001647949e-05
75569,Bi2Cl1Na1,0.0,9.750247001647949e-05,9.750247001647949e-05
164860,Ga1Ta1Te2,0.0,9.750247001647949e-05,9.750247001647949e-05
15994,Al1Cl1Hf1,0.0,9.750247001647949e-05,9.750247001647949e-05
2275,Ag1B1Ga2,0.0,9.750247001647949e-05,9.750247001647949e-05
239239,P10Pt12Tl4,0.0,9.695470333099366e-05,9.695470333099366e-05
50696,Ba1Cu2Ti1,0.0,9.695470333099366e-05,9.695470333099366e-05
139266,Cu1K1V1,0.0,9.695470333099366e-05,9.695470333099366e-05
90105,Br1K1Mn2,0.0,9.695470333099366e-05,9.695470333099366e-05
26780,Al2P1Tl1,0.0,9.695470333099366e-05,9.695470333099366e-05
94320,Ca1Cl1Ni2,0.0,9.695470333099366e-05,9.695470333099366e-05
20278,Al3Hf1,0.0,9.695470333099366e-05,9.695470333099366e-05
222260,Na2Sb1Ta1,0.0,9.640693664550782e-05,9.640693664550782e-05
17723,Al2Cu1K1,0.0,9.640693664550782e-05,9.640693664550782e-05
27937,Al1Se1Ta1,0.0,9.640693664550782e-05,9.640693664550782e-05
181315,Hg1Li1Re1,0.0,9.640693664550782e-05,9.640693664550782e-05
122243,Co1K2Ni1,0.0,9.640693664550782e-05,9.640693664550782e-05
116635,Cl1Mn1Zn2,0.0,9.640693664550782e-05,9.640693664550782e-05
202439,La1P1Tl1,0.0,9.640693664550782e-05,9.640693664550782e-05
66685,Be1Ga1Sn1,0.0,9.640693664550782e-05,9.640693664550782e-05
137614,Cu1Hg1In1,0.0,9.640693664550782e-05,9.640693664550782e-05
209263,Mg1Na2Pd1,0.0,9.640693664550782e-05,9.640693664550782e-05
125465,Co1P1Te1,0.0,9.640693664550782e-05,9.640693664550782e-05
37612,As2Pb1Sr1,0.0,9.640693664550782e-05,9.640693664550782e-05
6754,Ag1Hg1V1,0.0,9.640693664550782e-05,9.640693664550782e-05
117686,Cl1Pd2Se1,0.0,9.640693664550782e-05,9.640693664550782e-05
160490,Ga1Mg1Y1,0.0,9.640693664550782e-05,9.640693664550782e-05
12742,Al2Ba1Zn1,0.0,9.640693664550782e-05,9.640693664550782e-05
7887,Ag2Mg1Pd1,0.0,9.640693664550782e-05,9.640693664550782e-05
143919,Cu1Ru1Sr1,0.0,9.640693664550782e-05,9.640693664550782e-05
35965,As1Li2Pt1,0.0,9.640693664550782e-05,9.640693664550782e-05
115658,Cl1K1Pt2,0.0,9.585916996002197e-05,9.585916996002197e-05
160092,Ga1Li1Sc1,0.0,9.585916996002197e-05,9.585916996002197e-05
175186,Hf1K1Na2,0.0,9.585916996002197e-05,9.585916996002197e-05
10580,Ag1Se1Ta1,0.0,9.585916996002197e-05,9.585916996002197e-05
117538,Cl1Pb1Sc1,0.0,9.585916996002197e-05,9.585916996002197e-05
45206,Au1Na1Zn2,0.0,9.585916996002197e-05,9.585916996002197e-05
212446,Mg1Sn1Zn1,0.0,9.531140327453613e-05,9.531140327453613e-05
63845,Be1Ca1Mg1,0.0,9.531140327453613e-05,9.531140327453613e-05
130461,Cr1K1Si1,0.0,9.531140327453613e-05,9.531140327453613e-05
4880,Ag2Cu1Ru1,0.0,9.531140327453613e-05,9.531140327453613e-05
41130,Au1Cl2Hf1,0.0,9.531140327453613e-05,9.531140327453613e-05
29652,As1Ba1Pd1,0.0,9.531140327453613e-05,9.531140327453613e-05
228449,Ni1Sb1Te2,0.0,9.531140327453613e-05,9.531140327453613e-05
238795,P2Pd1Sr1,0.0,9.531140327453613e-05,9.531140327453613e-05
20983,Al1Hg1Zn2,0.0,9.531140327453613e-05,9.531140327453613e-05
13582,Al1B1In1,0.0,9.531140327453613e-05,9.531140327453613e-05
56963,Ba1P1Re1,0.0,9.531140327453613e-05,9.531140327453613e-05
97145,Ca2Hg1Li1,0.0,9.531140327453613e-05,9.531140327453613e-05
17871,Al3Cu2Ni1,0.0,9.531140327453613e-05,9.531140327453613e-05
238073,P4Pb2Pd2,0.0,9.531140327453613e-05,9.531140327453613e-05
115540,Cl1K1Mn2,0.0,9.531140327453613e-05,9.531140327453613e-05
206598,Li1Pd1Zn1,0.0,9.531140327453613e-05,9.531140327453613e-05
64321,Be1Cl2Cr1,0.0,9.531140327453613e-05,9.531140327453613e-05
226081,Nb1Te1Zn1,0.0,9.47636365890503e-05,9.47636365890503e-05
34915,As1In1Si1,0.0,9.47636365890503e-05,9.47636365890503e-05
80636,Bi1O3S1,0.0,9.47636365890503e-05,9.47636365890503e-05
32809,As1Cu1Se2,0.0,9.47636365890503e-05,9.47636365890503e-05
218541,Mo1P1Te2,0.0,9.47636365890503e-05,9.47636365890503e-05
200606,La1Na1Sb1,0.0,9.47636365890503e-05,9.47636365890503e-05
25177,Al1Ni1Zn1,0.0,9.47636365890503e-05,9.47636365890503e-05
78710,Bi1K1Pd1,0.0,9.47636365890503e-05,9.47636365890503e-05
45875,Au2P1Se1,0.0,9.47636365890503e-05,9.47636365890503e-05
68,Ag1Al2B1,0.0,9.47636365890503e-05,9.47636365890503e-05
67590,Be1Hg1Zn2,0.0,9.47636365890503e-05,9.47636365890503e-05
32372,As1Cr1Se1,0.0,9.47636365890503e-05,9.47636365890503e-05
233720,Os1Sr1Te1,0.0,9.47636365890503e-05,9.47636365890503e-05
45532,Au1Os1Se1,0.0,9.47636365890503e-05,9.47636365890503e-05
136440,Cu1Ga1Ru1,0.0,9.47636365890503e-05,9.47636365890503e-05
1147,Ag2Au1Cd1,0.0,9.47636365890503e-05,9.47636365890503e-05
61275,B1Cd1Si1,0.0,9.47636365890503e-05,9.47636365890503e-05
189135,In1P1Sn1,0.0,9.47636365890503e-05,9.47636365890503e-05
44712,Au1Mg1Si1,0.0,9.47636365890503e-05,9.47636365890503e-05
180500,Hg1Ir1K2,0.0,9.47636365890503e-05,9.47636365890503e-05
32690,As2Cu1P1,0.0,9.421586990356446e-05,9.421586990356446e-05
13282,Al1Be2Te1,0.0,9.421586990356446e-05,9.421586990356446e-05
3415,Ag1Ca1Pb1,0.0,9.421586990356446e-05,9.421586990356446e-05
198024,K1Ru1Si1,0.0,9.421586990356446e-05,9.421586990356446e-05
177249,Hf1Ni1Se2,0.0,9.421586990356446e-05,9.421586990356446e-05
240526,P1Si1Sn1,0.0,9.366810321807861e-05,9.366810321807861e-05
245728,Sc1Si1Te1,0.0,9.366810321807861e-05,9.366810321807861e-05
155686,F3Ge1Os1,0.0,9.366810321807861e-05,9.366810321807861e-05
156518,F1Mo1O3,0.0,9.366810321807861e-05,9.366810321807861e-05
107495,Cd1Li2Ni1,0.0,9.366810321807861e-05,9.366810321807861e-05
194130,K1La1Ni1,0.0,9.366810321807861e-05,9.366810321807861e-05
29353,As1Au1Te2,0.0,9.366810321807861e-05,9.366810321807861e-05
89996,Br1In1Si2,0.0,9.366810321807861e-05,9.366810321807861e-05
57006,Ba1P1Sc1,0.0,9.366810321807861e-05,9.366810321807861e-05
11838,Al1Au1Cu2,0.0,9.366810321807861e-05,9.366810321807861e-05
207867,Li1Se1Ti1,0.0,9.366810321807861e-05,9.366810321807861e-05
226582,Ni2,0.0,9.366810321807861e-05,9.366810321807861e-05
166834,Ge1In1Se2,0.0,9.366810321807861e-05,9.366810321807861e-05
47419,Ba2Bi1P1,0.0,9.366810321807861e-05,9.366810321807861e-05
246505,Se1Sn1V1,0.0,9.366810321807861e-05,9.366810321807861e-05
168036,Ge1La1Te1,0.0,9.366810321807861e-05,9.366810321807861e-05
156704,F3Ni1Pt1,0.0,9.366810321807861e-05,9.366810321807861e-05
87995,Br1Cu1Pb2,0.0,9.366810321807861e-05,9.366810321807861e-05
206874,Li1P2Tc1,0.0,9.366810321807861e-05,9.366810321807861e-05
61867,B2Cl1Y1,0.0,9.366810321807861e-05,9.366810321807861e-05
131675,Cr1Na2Si1,0.0,9.366810321807861e-05,9.366810321807861e-05
40183,Au2Br1Cr1,0.0,9.366810321807861e-05,9.366810321807861e-05
11425,Al2As1Mg1,0.0,9.366810321807861e-05,9.366810321807861e-05
39785,Au2Be1P1,0.0,9.366810321807861e-05,9.366810321807861e-05
61765,B1Cl1Si2,0.0,9.366810321807861e-05,9.366810321807861e-05
102857,Ca1Sr1Zn1,0.0,9.366810321807861e-05,9.366810321807861e-05
45559,Au1O3V1,0.0,9.366810321807861e-05,9.366810321807861e-05
189121,In1P2Se1,0.0,9.366810321807861e-05,9.366810321807861e-05
68374,Be1K1Sc1,0.0,9.366810321807861e-05,9.366810321807861e-05
89612,Br1Hg1Rh1,0.0,9.366810321807861e-05,9.366810321807861e-05
163013,Ga1P1Pt1,0.0,9.366810321807861e-05,9.366810321807861e-05
31066,As1Ca1Ni1,0.0,9.312033653259277e-05,9.312033653259277e-05
7116,Ag1Ir1Se1,0.0,9.312033653259277e-05,9.312033653259277e-05
59265,B6Ba6P4,0.0,9.312033653259277e-05,9.312033653259277e-05
226581,Ni2,0.0,9.312033653259277e-05,9.312033653259277e-05
40647,Au2Ca1Cl1,0.0,9.312033653259277e-05,9.312033653259277e-05
98512,Ca2K1Zn1,0.0,9.312033653259277e-05,9.312033653259277e-05
95368,Ca1Cu1Sn1,0.0,9.312033653259277e-05,9.312033653259277e-05
205047,Li2Na1Pb1,0.0,9.257256984710693e-05,9.257256984710693e-05
59928,B1Bi1Se2,0.0,9.257256984710693e-05,9.257256984710693e-05
59261,B6Ba2P6,0.0,9.257256984710693e-05,9.257256984710693e-05
212498,Mg2Sr1Tl1,0.0,9.257256984710693e-05,9.257256984710693e-05
138219,Cu1In1Na2,0.0,9.257256984710693e-05,9.257256984710693e-05
117516,Cl1Pb1Ru1,0.0,9.257256984710693e-05,9.257256984710693e-05
3610,Ag1Cd2P1,0.0,9.257256984710693e-05,9.257256984710693e-05
7841,Ag1Mg1Ni1,0.0,9.257256984710693e-05,9.257256984710693e-05
100989,Ca3Pb1,0.0,9.257256984710693e-05,9.257256984710693e-05
205647,Li2Ni1Tl1,0.0,9.257256984710693e-05,9.257256984710693e-05
15925,Al1Cl2Co1,0.0,9.257256984710693e-05,9.257256984710693e-05
121534,Co1Hg1Na1,0.0,9.257256984710693e-05,9.257256984710693e-05
66934,Be1Ge1P1,0.0,9.257256984710693e-05,9.257256984710693e-05
93361,B2Sn1Te1,0.0,9.257256984710693e-05,9.257256984710693e-05
6756,Ag1Hg1V1,0.0,9.257256984710693e-05,9.257256984710693e-05
143320,Cu1Pt1Sr1,0.0,9.20248031616211e-05,9.20248031616211e-05
23266,Al1Mg1Si1,0.0,9.20248031616211e-05,9.20248031616211e-05
139840,Cu2Li1Pt1,0.0,9.20248031616211e-05,9.20248031616211e-05
114064,Cl1Ga2Ge1,0.0,9.20248031616211e-05,9.20248031616211e-05
168533,Ge1Mg1Na2,0.0,9.20248031616211e-05,9.20248031616211e-05
165751,Ge2,0.0,9.20248031616211e-05,9.20248031616211e-05
137209,Cu1Ge1Yb1,0.0,9.20248031616211e-05,9.20248031616211e-05
44035,Au2K1Re1,0.0,9.20248031616211e-05,9.20248031616211e-05
206465,Li1Pd1Sb1,0.0,9.20248031616211e-05,9.20248031616211e-05
46109,Au2Sb1Se1,0.0,9.20248031616211e-05,9.20248031616211e-05
69739,Be1Na1Sn1,0.0,9.20248031616211e-05,9.20248031616211e-05
207865,Li1Se1Ti1,0.0,9.20248031616211e-05,9.20248031616211e-05
21887,Al1K1Nb1,0.0,9.20248031616211e-05,9.20248031616211e-05
143476,Cu2P2Y2,0.0,9.20248031616211e-05,9.20248031616211e-05
88402,Br1Fe1Sb1,0.0,9.20248031616211e-05,9.20248031616211e-05
53045,Ba1In1Li2,0.0,9.20248031616211e-05,9.20248031616211e-05
51465,Ba1Ga1Ge1,0.0,9.20248031616211e-05,9.20248031616211e-05
68246,Be1K1Mn1,0.0,9.20248031616211e-05,9.20248031616211e-05
91837,Br2Pb1Sc1,0.0,9.20248031616211e-05,9.20248031616211e-05
250086,V2Zn1Zr1,0.0,9.147703647613525e-05,9.147703647613525e-05
48091,Ba1Ca1Cd1,0.0,9.147703647613525e-05,9.147703647613525e-05
58971,B2Ba1Li1,0.0,9.147703647613525e-05,9.147703647613525e-05
25958,Al1Pb1Sb1,0.0,9.147703647613525e-05,9.147703647613525e-05
97419,Ca1Hg2Zn1,0.0,9.147703647613525e-05,9.147703647613525e-05
88678,Br2Ga1Mo1,0.0,9.147703647613525e-05,9.147703647613525e-05
1789,Ag1Ba1Sc1,0.0,9.147703647613525e-05,9.147703647613525e-05
111098,Ce4Cu20Sn4,0.0,9.147703647613525e-05,9.147703647613525e-05
165740,Ge2,0.0,9.092926979064941e-05,9.092926979064941e-05
153033,Fe1P2Te1,0.0,9.092926979064941e-05,9.092926979064941e-05
98892,Ca1Li2Tl1,0.0,9.092926979064941e-05,9.092926979064941e-05
37201,As1O3Pt1,0.0,9.092926979064941e-05,9.092926979064941e-05
181241,Hg1La1Zn1,0.0,9.092926979064941e-05,9.092926979064941e-05
222339,Na1Sb1Zr1,0.0,9.092926979064941e-05,9.092926979064941e-05
164697,Ga1Sn1Zn1,0.0,9.092926979064941e-05,9.092926979064941e-05
247203,Se1Y1Zn2,0.0,9.092926979064941e-05,9.092926979064941e-05
5640,Ag1Ga1Sb2,0.0,9.092926979064941e-05,9.092926979064941e-05
145562,Cu4Yb4,0.0,9.092926979064941e-05,9.092926979064941e-05
74175,B1Hg1O3,0.0,9.092926979064941e-05,9.092926979064941e-05
46336,Au2Si1Sr1,0.0,9.092926979064941e-05,9.092926979064941e-05
14455,Al1Br1Ta1,0.0,9.092926979064941e-05,9.092926979064941e-05
59513,B1Be1Cu2,0.0,9.092926979064941e-05,9.092926979064941e-05
85829,B4P8Pt8,0.0,9.092926979064941e-05,9.092926979064941e-05
1820,Ag1Ba1Sn1,0.0,9.092926979064941e-05,9.092926979064941e-05
91145,Br2Mo1Pb1,0.0,9.092926979064941e-05,9.092926979064941e-05
100498,Ca2O8Pd6,0.0,9.092926979064941e-05,9.092926979064941e-05
30483,As2Br1Cu1,0.0,9.092926979064941e-05,9.092926979064941e-05
161221,Ga1Na1Pb1,0.0,9.092926979064941e-05,9.092926979064941e-05
249448,Te1Tl2V1,0.0,9.092926979064941e-05,9.092926979064941e-05
23154,Al1Mg2P1,0.0,9.092926979064941e-05,9.092926979064941e-05
145095,Cu1Ta1Te2,0.0,9.092926979064941e-05,9.092926979064941e-05
64696,Be1Cl1Zr1,0.0,9.092926979064941e-05,9.092926979064941e-05
84385,B1Na1Pt1,0.0,9.092926979064941e-05,9.092926979064941e-05
89150,Br1Ge1Ru1,0.0,9.092926979064941e-05,9.092926979064941e-05
52399,Ba1Hf1P1,0.0,9.092926979064941e-05,9.092926979064941e-05
210926,Mg1P1Pt1,0.0,9.038150310516357e-05,9.038150310516357e-05
12102,Al2Au1Sb1,0.0,9.038150310516357e-05,9.038150310516357e-05
69212,Be1Mn1P2,0.0,9.038150310516357e-05,9.038150310516357e-05
74199,B2Hg1P1,0.0,9.038150310516357e-05,9.038150310516357e-05
198012,K2Ru1Sc1,0.0,9.038150310516357e-05,9.038150310516357e-05
136475,Cu1Ga1Sc1,0.0,9.038150310516357e-05,9.038150310516357e-05
39972,Au1Bi1Ga1,0.0,9.038150310516357e-05,9.038150310516357e-05
62961,B1Cu2Zn1,0.0,9.038150310516357e-05,9.038150310516357e-05
60211,B1Br1O3,0.0,9.038150310516357e-05,9.038150310516357e-05
38100,As1Pt1Te2,0.0,9.038150310516357e-05,9.038150310516357e-05
246506,Se1Sn1V1,0.0,9.038150310516357e-05,9.038150310516357e-05
94089,Ca1Cd1Si1,0.0,8.983373641967774e-05,8.983373641967774e-05
36383,As2Mn1P1,0.0,8.983373641967774e-05,8.983373641967774e-05
89071,Br2Ge1Ni1,0.0,8.983373641967774e-05,8.983373641967774e-05
241216,Pt1Sb1Se1,0.0,8.983373641967774e-05,8.983373641967774e-05
7589,Ag2La1Si1,0.0,8.983373641967774e-05,8.983373641967774e-05
14266,Al2Br1Mn1,0.0,8.983373641967774e-05,8.983373641967774e-05
36113,As1Mg1Ni1,0.0,8.983373641967774e-05,8.983373641967774e-05
35847,As1La1Tl1,0.0,8.983373641967774e-05,8.983373641967774e-05
130482,Cr1K2Sr1,0.0,8.983373641967774e-05,8.983373641967774e-05
75190,Bi1Ca1Zn1,0.0,8.983373641967774e-05,8.983373641967774e-05
34131,As2Ge1Te1,0.0,8.983373641967774e-05,8.983373641967774e-05
206211,Li3Pb1,0.0,8.983373641967774e-05,8.983373641967774e-05
194756,K2Mg1Re1,0.0,8.983373641967774e-05,8.983373641967774e-05
83454,B1Mg1Mn1,0.0,8.983373641967774e-05,8.983373641967774e-05
27936,Al1Se1Ta1,0.0,8.983373641967774e-05,8.983373641967774e-05
31526,As1Cl1Cr1,0.0,8.983373641967774e-05,8.983373641967774e-05
161827,Ga1Ni1Sb1,0.0,8.983373641967774e-05,8.983373641967774e-05
139678,Cu1La1Zn1,0.0,8.983373641967774e-05,8.983373641967774e-05
141826,Cu4Ni2Ti2,0.0,8.983373641967774e-05,8.983373641967774e-05
182009,Hg1Na1Sb2,0.0,8.983373641967774e-05,8.983373641967774e-05
77903,Bi1Ge1Te1,0.0,8.983373641967774e-05,8.983373641967774e-05
70210,Be1Ni2Te1,0.0,8.983373641967774e-05,8.983373641967774e-05
25959,Al1Pb1Sb1,0.0,8.983373641967774e-05,8.983373641967774e-05
157592,Ga4Ge4P4,0.0,8.983373641967774e-05,8.983373641967774e-05
192788,Ir1Pb1Se1,0.0,8.983373641967774e-05,8.983373641967774e-05
41955,Au1Cu1Mn1,0.0,8.983373641967774e-05,8.983373641967774e-05
99053,Ca4Mg2O14Si4,4.4749,4.474810677170754,8.932282924600798e-05
79438,Bi1Mg1Tl1,0.0,8.92859697341919e-05,8.92859697341919e-05
130478,Cr1K1Sr1,0.0,8.92859697341919e-05,8.92859697341919e-05
78868,Bi1K1Zn2,0.0,8.92859697341919e-05,8.92859697341919e-05
74632,Bi2Br1Hg1,0.0,8.92859697341919e-05,8.92859697341919e-05
110909,Ce1,0.0,8.92859697341919e-05,8.92859697341919e-05
41951,Au1Cu2Mg1,0.0,8.92859697341919e-05,8.92859697341919e-05
4667,Ag1Cu2Ge1,0.0,8.92859697341919e-05,8.92859697341919e-05
1189,Ag2Au1Cu1,0.0,8.92859697341919e-05,8.92859697341919e-05
110911,Ce1,0.0,8.92859697341919e-05,8.92859697341919e-05
32562,As1Cu1La1,0.0,8.92859697341919e-05,8.92859697341919e-05
145261,Cu1Te1Ti1,0.0,8.92859697341919e-05,8.92859697341919e-05
127964,Cr4Cu2Te8,0.0,8.873820304870605e-05,8.873820304870605e-05
37837,As1Pd1Te1,0.0,8.873820304870605e-05,8.873820304870605e-05
210550,Mg1Pb1Sb1,0.0,8.873820304870605e-05,8.873820304870605e-05
110904,Ce1,0.0,8.873820304870605e-05,8.873820304870605e-05
66168,Be2Fe1Se1,0.0,8.873820304870605e-05,8.873820304870605e-05
161222,Ga1Na1Pb1,0.0,8.873820304870605e-05,8.873820304870605e-05
167513,Ge1K2Pd1,0.0,8.873820304870605e-05,8.873820304870605e-05
75706,Bi2Cl1Se1,0.0,8.873820304870605e-05,8.873820304870605e-05
107176,Cd2K1Si1,0.0,8.873820304870605e-05,8.873820304870605e-05
211088,Mg1P1Tc1,0.0,8.873820304870605e-05,8.873820304870605e-05
96227,Ca2Ga1Sb1,0.0,8.873820304870605e-05,8.873820304870605e-05
114193,Cl1Ga1Ni2,0.0,8.819043636322021e-05,8.819043636322021e-05
95319,Ca1Cu1Ru1,0.0,8.819043636322021e-05,8.819043636322021e-05
172323,Ge1Re1Te1,0.0,8.819043636322021e-05,8.819043636322021e-05
118157,Cl2Se1Ti1,0.0,8.819043636322021e-05,8.819043636322021e-05
245730,Sc1Si1Te2,0.0,8.819043636322021e-05,8.819043636322021e-05
165742,Ge2,0.0,8.819043636322021e-05,8.819043636322021e-05
110907,Ce1,0.0,8.819043636322021e-05,8.819043636322021e-05
49352,Ba1Cl1Tc1,0.0,8.819043636322021e-05,8.819043636322021e-05
89052,Br1Ge2Na1,0.0,8.819043636322021e-05,8.819043636322021e-05
27300,Al1Rh1Se1,0.0,8.819043636322021e-05,8.819043636322021e-05
206011,Li1Os1Se2,0.0,8.819043636322021e-05,8.819043636322021e-05
42080,Au1Cu2Sb1,0.0,8.819043636322021e-05,8.819043636322021e-05
13063,Al1Be1Mn1,0.0,8.819043636322021e-05,8.819043636322021e-05
116318,Cl1Mg2Pd1,0.0,8.819043636322021e-05,8.819043636322021e-05
24368,Al1Na1Zr1,0.0,8.819043636322021e-05,8.819043636322021e-05
188536,In1Os1Te1,0.0,8.819043636322021e-05,8.819043636322021e-05
48413,Ba1Ca1Zn1,0.0,8.819043636322021e-05,8.819043636322021e-05
6686,Ag1Hg2Si1,0.0,8.819043636322021e-05,8.819043636322021e-05
95465,Ca1Cu1Zn2,0.0,8.819043636322021e-05,8.819043636322021e-05
69656,Be1Na1Pb1,0.0,8.819043636322021e-05,8.819043636322021e-05
21241,Al1In1Na1,0.0,8.764266967773438e-05,8.764266967773438e-05
142566,Cu1Pb1Sr1,0.0,8.764266967773438e-05,8.764266967773438e-05
2394,Ag2B1In1,0.0,8.764266967773438e-05,8.764266967773438e-05
11339,Al1As1Ge1,0.0,8.764266967773438e-05,8.764266967773438e-05
141740,Cu1Ni1Si1,0.0,8.764266967773438e-05,8.764266967773438e-05
143802,Cu1Rh1Te1,0.0,8.764266967773438e-05,8.764266967773438e-05
107491,Cd1Li1Ni1,0.0,8.764266967773438e-05,8.764266967773438e-05
143921,Cu1Ru1Sr1,0.0,8.764266967773438e-05,8.764266967773438e-05
141741,Cu1Ni1Si1,0.0,8.764266967773438e-05,8.764266967773438e-05
29918,As1Be1In1,0.0,8.709490299224854e-05,8.709490299224854e-05
27196,Al2Re1Te1,0.0,8.709490299224854e-05,8.709490299224854e-05
166207,Ge1Hg1Li2,0.0,8.709490299224854e-05,8.709490299224854e-05
143122,Cu2P2Sn2,0.0,8.709490299224854e-05,8.709490299224854e-05
200633,La2Na1Se1,0.0,8.709490299224854e-05,8.709490299224854e-05
21742,Al1Ir1Te1,0.0,8.709490299224854e-05,8.709490299224854e-05
31682,As1Cl1Mo1,0.0,8.709490299224854e-05,8.709490299224854e-05
96605,Ca3Ge3P3,0.0,8.709490299224854e-05,8.709490299224854e-05
33695,As1Ga1Sc1,0.0,8.709490299224854e-05,8.709490299224854e-05
115413,Cl1In2Sb1,0.0,8.709490299224854e-05,8.709490299224854e-05
194932,K1Mn1Na1,0.0,8.709490299224854e-05,8.709490299224854e-05
205011,Li2Na1Nb1,0.0,8.709490299224854e-05,8.709490299224854e-05
73411,B2Ga1Sr1,0.0,8.709490299224854e-05,8.709490299224854e-05
